measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,measurement_18,measurement_19,measurement_20,measurement_21,measurement_22,measurement_23,measurement_24,measurement_25,measurement_26,measurement_27,measurement_28,measurement_29,measurement_30,measurement_31,measurement_32,measurement_33,measurement_34,measurement_35,measurement_36,measurement_37,measurement_38,measurement_39,measurement_40,measurement_41,measurement_42,measurement_43,measurement_44,measurement_45,measurement_46,measurement_47,pred,true
2.2467704,-0.5931177,-0.5798163,1.8095045,-0.67295074,-0.67772233,1.4513952,-0.68791044,-0.7582938,-0.44031683,1.238911,-0.7815492,-0.91745657,-0.50912845,-0.8444368,0.2703054,-0.7816663,-0.9388845,0.79218984,-0.77270585,-0.79271346,0.6155529,0.36573392,0.47932482,0.17002577,0.6036686,0.83532137,0.4771181,0.932805,1.116677,-0.45076856,0.7329261,-0.028349731,-0.5241446,-0.7653584,1.1357977,1.1933748,-0.85448223,-0.8975395,-0.8506949,0.14266235,-0.6657632,-0.76879233,-0.8017349,-0.84421957,-0.6283196,-0.7748686,-0.6808749,-0.8244932,-0.8685621399026201
-0.7576278,-0.82594234,0.8099376,1.7886794,-0.04158007,1.180409,-0.51839614,-0.6172336,-0.56724334,-0.8218301,-0.34146953,0.06952446,0.38040447,-0.5911142,-0.8125087,-0.96850085,0.64266425,-0.21790467,-1.0230889,0.7226423,-0.6381791,-0.7658703,0.6169752,0.17015013,-0.5420543,0.040458344,-0.8330181,-0.8207566,-0.78770053,-0.82274514,-0.57823884,-0.6447104,-0.37762123,-0.70578307,0.18300922,-0.5319358,0.23003696,-0.78958946,-0.9076224,-0.774712,1.1562072,0.85937804,0.27381775,0.032595295,0.9792989,0.8884544,1.0894973,0.8489952,1.1363775,1.2994623232965818
-0.7024278,1.1206362,-0.7042937,-0.748263,1.3237805,1.1944855,-0.6581833,1.795271,0.2304905,0.39180335,1.272147,-0.77860415,-0.89012337,1.4641198,-0.9724374,-0.7941746,-0.7632135,-0.8888111,-0.8986798,-0.77163875,1.3620665,-0.8466081,-0.81410164,-1.0674275,-0.791191,-0.92199963,-0.7716205,-0.7279936,-0.67895573,-0.5948036,-0.23187484,-0.4528911,0.90986747,-0.90134376,-0.98443484,-0.67083687,-0.26123953,-0.9518009,-0.85092837,-0.74202573,-0.7635074,0.18498588,1.0192263,-0.6923717,1.1048143,0.87195694,0.57465035,0.90908027,-1.5242999,-1.530079631303655
0.009156993,-0.8379305,1.5646808,-0.7264943,-0.71880025,-0.24663252,-0.62383866,-0.3647819,-0.85163873,0.96838343,-0.7087077,-0.7207442,-0.7804714,-0.6334047,0.68375623,0.76833576,-0.8570582,0.44532898,0.6567798,-0.3818412,-0.63736117,-0.7444802,0.54006153,-0.56192756,-0.24442998,0.6850023,-0.812273,-0.62731135,-0.9357682,-0.60545945,-0.6861583,-0.50177705,-0.5771628,-0.4977281,-0.8506641,-0.82789284,-0.61175,0.14580172,-0.8232229,0.49469244,-0.27545133,0.6393127,0.94607484,-0.035393104,0.9996525,-0.37506425,-0.76754194,-0.67018336,-1.1469654,-1.1272552144076275
-0.51400447,-0.64992094,1.1403188,1.3415223,-0.6395055,-0.67979056,-0.7872758,-0.47647735,-0.6759179,-0.8528402,-0.91641444,-0.8945241,0.68584675,-0.56475836,-0.76423424,-0.875587,0.80238104,-0.7751527,-1.1099856,-0.35958967,-0.676753,0.8603075,-0.78087705,0.734977,-0.7174616,-0.76419663,0.6186083,0.88692963,-0.010077131,-0.18258874,-0.4221256,-0.48827204,0.65533715,0.32434797,-0.467094,-0.6780269,-0.69305974,-1.0356385,-0.81910753,-0.86216784,0.26636234,0.9265138,-0.23359948,-0.7197795,-0.8108282,-0.8848094,-0.9218416,-0.7670581,0.5019322,0.4117735602591276
1.5767605,1.9101284,-0.75245756,-0.59951615,-0.66628313,-0.72691923,-0.6955934,-0.45810404,0.8000703,-0.78845394,-0.5955389,-0.04299487,-0.7636667,-0.4668374,-0.86422616,-0.90388334,-0.76583797,-1.00543,-0.9338248,-0.71615934,1.0408974,-0.4041723,-0.656298,0.60406554,0.8502404,0.80162287,-0.26131254,0.4008354,0.9110364,1.0206524,0.095378734,-0.48820642,1.0241313,0.5296255,0.6750329,-0.04314284,-0.44094416,0.63244164,0.58501726,0.6665729,-0.7129874,-0.6580863,-0.73896617,-0.99530417,-0.8743038,-0.84055394,-0.79677796,-0.5183726,0.50264627,0.4368730391625352
-0.72687024,1.5923558,-0.3499084,-0.29603767,1.2692338,0.81124264,0.95696825,1.0658008,1.018431,-0.0438098,1.1884866,0.9930844,-0.2042507,1.4907098,-0.93583,-0.25025037,-0.8205349,-1.0412577,0.6777245,-0.6750504,-0.68725455,-0.84492207,0.67606986,-0.2947281,-0.11845198,0.5090224,-0.8284704,-0.49912167,-0.7977566,-0.0032556837,1.9061196,-0.61167514,-0.5349686,-0.9885829,-0.7934835,1.4595919,-0.64309645,-1.0105995,-1.0472466,-0.9013892,-0.12039514,-0.4921779,-0.6545263,-0.71601194,0.7341766,1.0451072,1.1349069,1.4944178,-0.47026348,-0.43185654289618197
-0.67619425,1.6086221,-0.5950872,-0.61527944,1.2676998,-0.13843809,-0.71718884,-0.7221623,-0.12794383,-0.74815905,-0.654782,-0.5576574,0.73796105,-0.5911538,0.5103732,-0.8828807,-0.67933595,0.712033,-0.75289166,0.55333245,-0.6223446,-0.6631743,0.63251674,-0.8237945,-0.85675913,-0.87227064,-0.9123121,-0.74631506,-0.7649249,-0.6912628,-0.55418295,-0.7580418,-0.5690108,0.5899427,-0.53973866,-0.7176786,-0.66506004,-0.46472716,0.6983656,-0.9297393,-0.59041333,-0.97404754,-0.89574873,-0.8842351,-0.75339353,-0.8393316,0.6229654,1.2121239,-1.1261603,-0.9953952164277874
-0.63564396,1.7170076,0.6966112,0.8688179,1.0773613,1.0113536,1.6623797,-0.09316621,1.0246124,-0.90219605,0.16206546,-0.2828744,0.71911323,-0.58059824,0.65776086,-0.81813055,-0.7625894,-0.77751905,0.50166625,-0.84442747,-0.8514949,0.5870561,0.3318991,0.56764126,-0.56468403,-0.5516718,0.1883589,1.0277115,0.29291177,1.09439,-0.629077,1.6419561,-0.47508073,-1.0072033,-0.81933516,-0.32326865,0.25983384,-1.0394839,-0.89848024,-0.86248815,-0.639299,-0.7894663,-0.90084606,-0.57799464,1.0914026,1.1294222,1.0751826,0.5298427,1.1573392,1.2919608913075482
-0.63475204,-0.4862353,-0.19516177,1.8011006,0.9413674,1.2532904,0.77123594,-0.72478616,-0.046929996,-0.8317441,-0.72192156,0.7159811,-0.21174413,-0.6251925,-0.7374829,-0.99267244,0.89021695,-0.88321567,-0.8815508,-0.8052989,-0.67200804,1.0539906,0.5459876,-0.5171122,0.8397753,-0.3359185,0.8499914,0.23138373,0.822281,0.32846248,-0.62156487,-0.54954565,1.0942327,-0.95231515,0.1760657,-0.6411226,1.4298483,-1.0146873,-0.8247081,-1.010731,0.045531005,-0.76123506,-0.79967296,-0.2119461,0.6387719,0.87841994,1.1001453,-0.41652477,0.4836457,1.384678410117113
-0.612294,-0.70555943,-0.6849284,-0.68530244,0.9969584,-0.12663294,-0.5256199,-0.47324684,0.9745758,-0.43537349,-0.8681228,0.93168163,0.116291344,-0.49936932,0.46051875,0.51881427,0.69496894,-0.5744039,0.583423,0.40529078,-0.6192002,0.91438174,0.6255344,0.53634167,-0.23402664,0.69973814,-0.79343754,-0.63062966,-0.79436845,-0.7518353,-0.52667665,-0.5951194,-0.80225635,0.6224464,0.3799386,-0.6820323,-0.77714825,-0.44015715,0.813116,-0.17288674,-0.6735493,-0.6577727,-0.7653789,-0.24293365,-0.7865244,-0.7922307,0.51145345,1.5614115,1.4774512,1.5992409320130963
-0.6681056,-0.6133802,0.5801804,1.750483,0.9540402,0.9305364,0.64858973,0.07407235,0.927342,-0.79595953,-0.7097201,0.90607136,-0.98257715,-0.6363631,-0.9620502,-0.9630072,0.87577647,-0.77471036,-0.7909721,0.46007907,-0.5439467,0.9465586,0.105055936,-0.9876461,-0.14719419,-0.8864458,-0.8250352,-0.54819554,-0.6832964,-0.037640452,1.7657833,-0.62378764,-0.5314606,-0.94941556,-0.77664596,1.5759561,-0.692405,-1.0809093,-1.0259284,-0.85533303,0.6076651,0.049976848,-0.7514267,0.081645034,0.94006246,1.0228134,1.0587991,0.9357416,0.18731351,0.0305915376333542
1.2766055,-0.7012119,0.19296613,-0.6342623,-0.8553441,0.84723413,-0.69167364,-0.47847366,-0.78078514,-0.7433154,-0.62325484,-0.81187445,-0.7701774,-0.8105946,0.6366432,-0.30527368,-0.8016625,-0.49979,-0.46822265,-0.82987213,-0.6157945,-0.7721511,0.6783922,-0.97377986,-0.8124983,-0.33580127,-0.9570875,-0.88808084,-0.82512635,-0.71472365,-0.5103142,-0.46920452,-0.793565,-0.8073283,-0.81581306,-0.6397871,-0.59111845,-0.29502103,-0.97368854,-0.27805823,-0.72388995,-0.7773505,-0.16084673,-0.62354773,0.9632192,-0.5803507,-0.5740612,-0.64075726,-1.1285468,-1.0780450320113923
-0.036230613,1.344155,1.2467493,1.6521446,0.80251896,-0.15755874,1.2159853,1.7615316,-0.8863433,-0.9547231,-0.3844649,-0.7823328,-0.9113649,-0.6448314,-0.88639677,-1.0122333,-0.7135414,-1.0460533,-1.0758979,-0.77831316,-0.6825474,-0.6229047,-0.90353155,-0.93969274,0.40443414,-0.12986434,1.114352,-0.06461301,0.6753027,-0.66346204,-0.5498044,1.606692,-0.5014756,0.3455969,1.0250566,-0.6715064,0.95073795,-1.0633382,-0.22591355,-0.7037271,1.2525011,-0.5853037,-0.96053416,0.44607052,1.0391316,0.8393696,-0.12952015,-0.64526224,-0.84222764,-0.7946305992775444
-0.64510053,-0.66342235,-0.76964587,-0.7460396,-0.731927,-0.6468294,-0.7942271,-0.50177044,-0.6584438,-0.74963075,-0.5745371,-0.68141055,-0.76149595,-0.8643476,-0.6468564,-0.1657118,0.79420424,0.67431337,0.13326424,-0.8934927,-0.5759596,-0.780109,-0.7114393,0.3205118,-0.76864326,-0.70084894,-0.80057573,-0.6191219,-0.9077347,-0.81119925,-0.68448645,-0.6085687,-0.44031137,0.52962244,-0.98411226,-0.69050944,-0.75010407,0.061836988,-0.15350653,0.2555939,-0.2777395,-0.082456745,-0.1303802,-0.6640931,-1.072203,-0.755586,-0.75183123,-0.4568786,0.4627777,1.1170872782709955
-0.73577285,-0.65084714,-0.8025809,-0.6625889,-0.81830484,-0.22079699,1.540632,-0.63091034,1.0811212,-0.747705,0.25541055,0.7875511,0.23172373,-0.4782233,-1.0216448,-0.9195719,-0.44690108,-0.9146837,-0.9379434,-0.73008615,1.4164927,-0.46629083,0.19517794,0.52420145,0.9624255,0.5489817,0.41846117,-0.7787902,-0.69245875,-0.6712941,-0.5617082,-0.6331802,-0.65707827,0.75704527,-0.26034233,-0.554611,-0.74552864,0.6513956,0.765456,0.7731992,-0.7365438,-0.663236,-0.14208324,0.774444,0.755775,-0.32445648,-0.7152725,-0.698981,1.5133435,1.766199411733705
-0.7482174,-0.68336886,0.81511956,0.13767962,-0.7417372,-0.78315836,-0.6538356,-0.54244643,-0.8022863,-0.44958708,-0.57789725,-0.8988997,-0.72482306,0.23799168,-0.83729184,0.48100758,-0.8625671,-0.81172264,0.8258815,-0.89654154,0.6686521,-0.5662412,0.089223325,-0.15004066,0.6069153,0.55688864,-0.7990586,-0.74983263,-0.7288249,-0.7110414,-0.54103,-0.492144,-0.79089946,0.5829117,-1.0173012,-0.562597,-0.5969405,0.5502888,0.41603908,0.48752853,-0.7126501,-0.9876397,-0.88151217,0.77238894,-0.7919626,0.9924955,0.062551014,-0.5934113,-0.13050899,-0.109628602125572
-0.36431512,-0.9002968,1.4497024,1.365751,0.73005754,1.0117428,-0.50427234,-0.7025772,-0.075151466,-0.78703016,-0.7058079,0.77411586,0.72937715,-0.5600494,0.75133026,-0.0906645,0.9248319,0.7250031,0.5804234,-0.0545543,-0.7905315,-0.9095521,-0.8195003,-0.8470184,-0.7667701,-0.83767116,0.9179502,1.0432929,0.96553177,0.7830416,-0.6551761,-0.68828815,-0.83473456,-1.0447788,0.7587118,-0.43339202,-0.65766037,-0.80546355,-0.1835529,0.05025549,-0.46405268,-0.37229636,-0.1714643,0.8964865,0.96286255,0.66955674,-0.055380564,-0.78529024,0.18385215,0.2922955697812154
0.40629068,1.7095261,-0.08028817,-0.737977,1.1802301,1.0427533,-0.665377,-0.5373092,-0.69839674,0.768248,-0.7655936,-0.87764347,-0.79986274,-0.68535817,-0.4355663,0.6536576,-0.89233154,-1.0003175,0.6163219,-0.8133271,-0.5299685,-0.6177782,0.580567,-0.7225847,0.89783514,0.7883911,-0.7935702,-0.71933925,-0.9302979,-0.8659891,-0.6696279,-0.621812,0.18652846,-0.7847976,-0.9425619,-0.5099529,-0.70603836,-1.0198029,-0.9480669,-0.40942284,0.98350334,1.0409867,0.92105824,0.655095,1.2349322,1.0396901,1.0027003,1.403159,-0.80083036,-0.8076133869286657
-0.57126397,-0.5481132,-0.7342091,-0.6706133,0.16894974,0.74363303,-0.72256905,-0.793292,1.1877964,0.9200866,0.864779,0.96317464,0.36076456,1.4317358,-0.86018825,-0.8761114,-0.7022931,-0.85315526,-0.9028499,-0.80447495,1.5022991,0.8833564,0.5903883,0.58053756,-0.8079301,-0.84431744,0.9336971,0.9060341,0.798706,-0.30829924,-0.55963385,-0.3762576,-0.78792095,0.58236986,0.80853546,-0.74927795,-0.6061163,0.70068973,0.67764014,0.87915623,-0.75332403,-0.8611933,-0.4718336,0.84984696,1.0905223,1.0068035,0.3018185,-0.7773268,1.514274,1.5185603223204547
-0.74229527,-0.5941003,-0.9620553,-0.6721456,-0.764369,-0.9657769,-0.48389447,-0.60085785,0.14315039,0.9774824,1.0860839,0.82572114,0.7233038,1.4079858,-0.9764567,-0.9232434,-0.91682535,-0.863692,0.0026935325,-0.9571216,-0.75013834,-0.6170969,0.13220172,-0.514095,-0.6572444,-0.30330712,-0.83623797,-0.7344289,-0.61378,-0.80097526,-0.42466667,-0.4691867,-0.8634864,-0.8365008,-0.93837446,-0.7864306,-0.53485084,-0.9034334,-0.9549995,-0.79780746,1.163892,1.1135755,0.0003872948,-0.80499,-0.9581533,-0.74370754,-0.6899134,-0.63756835,0.8357655,0.9195637418659237
-0.70662254,-0.67666143,1.4666404,0.23098554,1.1070861,1.1050127,0.5490367,-0.58815664,0.67213565,0.49408612,1.251883,0.8357899,-0.8284614,-0.63781863,-0.9889866,-1.0383865,-0.33753675,-0.7724831,-0.7918478,-1.0062118,1.2182716,-0.55915064,-0.72889555,-0.7519041,-0.72286993,-0.85478944,0.7289941,1.2420106,0.80404717,0.7844299,-0.5246859,1.5607152,-0.6995423,-0.90059894,0.604301,-0.5915617,0.8853002,-0.83567655,-0.76723427,-0.36375526,0.5307626,-0.48106834,-0.59185916,0.82112336,0.751726,0.97889245,0.48890918,-0.7133515,-1.4624082,-1.703317698048271
-0.5997746,-0.7295313,1.0043979,1.3647889,-0.84206504,-0.9125828,-0.5778616,-0.5606669,-0.8483488,1.1446147,-0.86642474,-0.84180444,-0.8383846,-0.77883464,0.8130805,0.7703446,-0.8362508,0.03381606,0.6187248,-0.93376154,-0.69475543,-0.5845046,0.6446528,0.43726596,-0.9021251,-0.12888238,-0.81847227,-0.665477,-0.92648476,-0.46379617,-0.63449925,-0.58092487,-0.7819238,0.5635342,-0.8684625,-0.6845963,-0.7514001,0.5625074,0.042380255,0.6826682,-0.79112977,1.0572138,0.8548782,0.87346965,0.8749722,0.086075634,-0.49479833,-0.7031963,-1.1513002,-0.9705139396113649
-0.5913516,-0.81088716,1.4211127,-0.73306084,-0.40963846,1.1343105,-0.63872325,-0.5817248,-0.59127384,-0.71471435,-0.7703744,0.34954306,0.17038733,-0.64729935,-0.89370817,-1.018139,0.91871387,-0.6642103,-0.8858437,-0.20396611,-0.5419817,0.8754893,0.21410438,0.6091348,0.793177,0.707525,-0.021554288,1.1821275,0.55259347,0.94468474,-0.057536423,-0.6255058,-0.24921837,-0.17620207,0.8736476,0.1417436,-0.61212283,0.43304813,0.66337,0.4483548,-0.71629065,-0.70670503,-0.6313129,-0.7444669,-0.8161391,-0.8606235,-0.75030166,-0.6715757,0.518045,0.4407761522999444
-0.9924234,-0.64540356,-0.56426096,-0.811921,-0.6493852,-0.91432244,1.5139196,-0.62227356,-0.14280945,0.45171142,-0.19795929,0.7793462,-0.3696153,-0.68554384,-0.747552,-1.0334076,-0.37798494,-0.93507904,-0.89059186,-0.8367938,-0.46864232,0.9574683,-0.76590514,-0.76589787,0.56474197,0.35296994,-0.83346874,-0.73888147,-0.8378271,-0.67373127,-0.6018268,-0.63653314,-0.7234734,-1.0725757,-0.86619645,-0.7484293,-0.6704511,-0.5247054,-0.8556541,0.4660978,-0.26143277,-0.90468585,-0.9048382,0.87550056,-0.61845696,1.1819388,0.43824288,-0.6106203,-0.21814106,0.20115679532289366
-0.80196625,-0.8445398,-0.024933022,1.7194345,-0.7306424,-0.6668763,-0.25764185,-0.7002548,-0.90468425,-0.73089254,-0.790317,-0.7717541,0.77425367,-0.65532744,-0.78870463,-1.0000287,0.60652196,0.05703426,-1.0625353,0.35714522,-0.7719798,-0.4708639,0.55572724,-0.8844394,-0.86093026,-0.8300721,0.150912,-0.7082026,0.08545363,-0.77241236,-0.52944374,-0.2622222,-0.6351883,-0.9691647,0.80795276,-0.696193,-0.6236261,-0.86204255,-0.90434164,-0.8829155,-0.43953383,1.1508328,0.5714802,-0.45171753,0.8997079,0.95713717,1.1074821,-0.6515154,0.3595619,0.11349621720010952
-0.7137725,-0.64082927,-0.89318305,-0.7719413,-0.8556477,-0.91978,1.3922133,0.52589774,1.0981406,0.78383857,1.2310106,0.5341168,0.09799586,-0.71513087,-0.95554525,-0.7984301,-0.81797326,-0.9751245,-1.0059774,-0.80355096,-0.8406427,-0.6972736,-0.88197136,0.69446373,0.7672447,0.868017,-0.50460327,-0.68041503,-0.918989,-0.784351,-0.59449965,1.2741454,-0.30422768,0.52297735,-0.952529,-0.48642096,-0.33580738,0.47510618,0.4265677,0.78589195,-0.7712782,-0.6842489,-0.68183607,0.75256985,1.0012585,0.35084248,-0.6238327,-0.65770143,0.8179315,0.8478723806019017
-0.6941427,-0.7108638,0.35948205,1.8230218,1.1563944,1.1166084,1.5868675,-0.6512546,0.32398662,0.7980238,1.204095,0.9902026,0.85957843,-0.5066608,0.6275255,-0.9219844,0.68220544,0.6457241,-0.065091126,0.7805545,0.79956776,0.9152926,0.79259443,0.2590746,-0.49816942,-0.77137005,0.879125,0.4255566,0.81078655,0.36860478,-0.5065004,0.050952043,-0.43460944,-0.14254245,0.8084066,-0.6461906,1.1470872,-0.11558687,0.6306309,0.5719076,1.1723733,1.027695,0.82200444,0.7548672,0.9030808,1.0631449,1.0340425,1.1658373,0.19444962,0.010658076913228186
-0.6560096,-0.6762742,-0.9844564,0.587006,-0.8589739,-0.8828336,1.5619068,-0.6713229,-0.9030906,1.1224576,0.39656055,-0.71089685,-0.8103861,-0.51957697,-0.64101,0.6695065,-0.91874844,-0.9213394,0.6108668,-0.9027886,-0.7173663,-0.91546375,0.6027465,-0.8344574,0.17423189,0.5834857,-0.6376808,-0.75244945,-0.70799977,-0.78825647,-0.44087136,-0.52767444,-0.56880975,-1.0160717,-0.6576373,-0.621394,-0.78417677,-0.98884773,-1.1097316,-0.9233747,1.2594709,0.92961955,-0.41226566,-0.6639183,-0.84462255,-0.7071969,-0.8722344,-0.6995894,-1.1587337,-1.1308702066220702
1.9497365,2.0049057,1.7452322,1.5137731,1.0237756,0.3998402,1.6322032,1.8243457,-0.6428521,0.45515814,1.0019118,0.1185716,-1.0253847,-0.69363916,0.010772506,0.6997409,-0.116269,0.7646614,0.60970664,0.60949767,-0.7550972,0.8434039,-0.42372018,-0.57343674,-0.036759283,-0.6773908,0.7780984,-0.6480056,0.9222436,0.25674197,-0.48930064,1.5413507,0.95148975,0.43680787,0.73729974,0.5501255,1.2920103,0.54212767,0.5607428,0.8069909,0.511226,0.5783219,0.7743673,0.72796476,0.59304893,-0.64144325,-0.63180804,-0.67527354,0.7078525,1.1933498118029808
-0.74438006,-0.73248655,-0.11491698,1.4437569,-0.8667329,0.075408146,1.5118029,-0.50878644,-0.75776887,0.038519375,0.71600753,-0.8654077,-0.7244389,-0.5862613,-0.77394855,-0.8176171,-0.8815507,-0.81346375,-1.1753147,-1.0034881,-0.70891494,-0.44318834,0.61156595,0.65316063,0.76278394,0.59361404,-0.52752864,-0.86401355,-0.64613724,-0.54339653,-0.6500739,-0.58135086,0.06461668,0.2605138,-0.29588792,-0.38854396,-0.734269,0.39078876,0.56778413,0.73830074,-0.7259368,-0.7358777,0.14055426,0.06692038,-0.4243334,-0.7644567,-0.82762545,-0.7173345,-0.45978683,-0.5475163738354727
-0.535439,1.2101145,-0.94564474,-0.6781632,1.0336615,-0.108607434,-0.69253755,-0.4785177,-0.87989885,-0.72211564,-0.88902897,-0.8496648,-0.8994166,-0.7448872,-0.8503424,0.6966455,-0.7325676,-0.9256626,0.79054886,-0.7957104,-0.6582427,-0.5516424,-0.7084614,0.55855006,-0.7405858,-0.99321383,-0.88424486,-0.58179957,-0.016632413,-0.120578416,-0.58215606,-0.45317727,-0.6982342,0.5502911,0.83700544,0.7199768,-0.79872704,0.7207183,0.2975974,-0.33043247,1.4093642,1.1427563,0.7139933,-0.83900696,-0.7053166,-0.56671923,-0.7393163,-0.735518,-0.8243073,-0.7504444082645682
-0.6452903,-0.6501367,-0.70252824,-0.5794856,-0.7180006,-0.8725519,-0.36921707,-0.6244688,-0.7417656,0.80346256,1.1822261,-0.8070953,0.14148608,-0.72620285,0.7318091,-0.015979223,0.9000474,0.8873509,-0.9908101,0.22851573,0.88947076,-0.32937548,-0.81201965,-0.8466949,-0.7374768,-0.9410623,-0.68299085,0.25158307,0.7224165,1.1275045,1.4561155,-0.29591238,-0.7164442,-0.27859837,0.7802686,0.78411055,0.38612738,0.5341843,0.77328116,0.6724704,0.42626542,0.0665646,0.33638424,-0.5540695,-0.94380444,-0.616165,-0.6844617,-0.6062305,-1.2664702,-1.3665455050840416
-0.70734036,0.5702277,-0.93033904,-0.74709505,-0.68477625,-0.6356865,1.3877926,-0.6313007,1.2555488,-0.78322405,0.93731093,0.91150075,-0.7538371,-0.5197763,-0.82311296,-0.8642279,0.855144,-0.9759375,-0.99413365,-0.8595555,-0.588938,0.9170632,0.5740323,0.6492474,0.0050060637,-0.5441845,-0.81903493,-0.7979059,-0.6974082,-0.7101628,-0.6997187,-0.78780556,-0.5976052,0.3901309,-0.7910077,-0.6556949,-0.6241691,-0.53495413,0.46948406,0.19130684,-0.65304965,-0.7992555,-0.81114626,0.74079335,-0.54357815,0.84981966,1.111648,-0.6749386,-0.14281675,-0.2766342408150886
-0.65292215,-0.71138,-0.7366307,-0.82982665,-0.7529485,-0.88246226,-0.7019215,1.0512029,1.086398,0.631025,0.9716141,0.66770643,0.7798206,-0.5990358,-0.25655326,0.61921763,-0.8349282,-1.0665647,0.18429808,-0.9534278,-0.7506806,-0.7826778,-0.74140775,0.6497542,-0.6898573,-0.84727085,-0.8116992,-0.9439012,-0.7889621,-0.6541288,-0.56401527,-0.66761863,-0.7934717,0.22442606,-0.8248784,-0.833906,-0.51894045,0.8196534,-0.27848777,0.44507405,-0.8184227,-0.719015,0.4533082,0.6897472,0.7935669,-0.41398868,-0.93336195,-0.5607984,0.84716123,0.8693104941826449
2.230628,0.10972912,1.5403814,1.7370228,1.2523943,1.1903449,1.5437528,-0.65195835,-0.7437983,-0.80768687,1.1382638,-0.8754404,-0.853881,-0.6171744,-0.8399261,-0.93633175,-0.71655804,-0.786457,-0.92595136,-0.8178057,-0.96188843,-0.6546291,-0.9978726,0.7217739,0.82757664,0.6816178,-0.8900314,-0.7616187,-0.84695697,-0.73975277,-0.47341493,1.0946293,1.1483735,0.5697618,-0.7938781,-0.57841504,1.4353472,-0.6571182,0.49203652,-0.78191775,1.1508317,0.8238611,0.8897682,-0.7374028,-0.90846443,-0.8439412,0.248723,0.96725523,-0.82561564,-0.9194649036571485
-0.76001966,-0.768303,-0.8009152,-0.84828913,-0.9195237,-0.76584804,0.8988655,-0.8151803,-0.6743994,0.92784035,1.1022838,-0.5976098,0.751591,-0.49322066,0.19108401,-0.82402647,0.67880094,-0.19945326,-0.95849496,-0.75557065,0.44253537,-0.73267335,-0.42020074,0.514687,-0.37463152,0.64138764,-0.72906345,-0.639808,-0.8301824,-0.7158462,-0.55319434,1.266843,1.2149636,0.6712656,-0.84745973,-0.74971133,-0.0069089835,0.714364,0.69971865,0.57549626,-0.7060079,-0.74400955,-0.647439,0.79007363,1.1226554,0.9191078,-0.71319574,-0.78912973,1.47571,1.4207738965277974
-0.7906144,-0.7742863,-0.8204646,0.038156155,-0.84322286,-0.9757104,1.5887111,-0.49124184,-0.7244394,0.9531476,-0.6099364,-0.7857812,-0.7036926,-0.57390773,-0.96073776,0.7479106,-0.75787175,-0.9171294,0.64705807,-0.8365677,-0.7443278,-0.724891,0.6292366,-0.8484188,-0.7408072,-0.05987038,-0.80503345,-0.7799559,-0.8792477,-0.91383517,-0.6590602,-0.6027916,-0.55170417,-0.90809,-0.88186115,-0.5877086,-0.5434555,-1.2596176,-0.96434957,-0.72650236,-0.71650594,-0.6457473,0.8361345,-0.72893727,0.5397505,-0.7286652,-0.70406914,-0.6308157,-1.1847337,-1.2505102236232708
-0.76138914,-0.6620102,-0.73361206,-0.7726515,-0.8982624,-0.73919106,-0.605733,-0.58908147,-0.26810914,0.9325173,1.1297574,0.949719,0.8324537,1.4966674,0.6410999,0.2305767,-0.8365015,0.19674695,-0.93493974,-0.80573577,-0.6908912,-0.82841015,-0.76857066,0.20284064,-1.0199175,-0.80503935,1.042819,-0.3000291,0.8978315,-0.5631736,-0.5324454,-0.7238053,-0.6715774,0.6377073,0.9910566,-0.6790959,-0.45110863,-0.97024316,0.66306156,-0.76596695,-0.69501853,-0.8064391,-0.77064925,-0.4711028,-0.78895974,0.39667922,1.0534853,-0.16964722,0.86156386,0.9133051794947149
-0.7152687,-0.473496,0.48614362,1.2020394,-0.11421139,0.89302254,1.6222649,-0.49453104,0.74522114,-0.8951278,1.125875,0.89641565,-0.00063332956,-0.67405105,-0.9055465,-1.0672336,-0.43087533,-0.9137794,-0.8754104,-0.7603201,1.3920265,0.2798635,0.41320807,0.7656983,0.69551516,0.73559237,-0.5709755,-0.7432103,-0.77790165,-0.6987288,-0.505508,-0.5363536,-0.57931745,0.34175617,-0.91712767,-0.8186831,-0.5729153,0.1131147,-0.9566529,-0.7558617,1.0153313,0.8989824,0.9689256,-0.7898321,-0.86552495,-0.64253366,-0.59009016,-0.72129834,1.474455,1.2479289338101414
-0.8548222,-0.62143433,-0.7248825,-0.71449655,-0.7993777,-0.87192136,1.0343269,-0.73025286,-0.64924335,-0.63570464,1.1074408,-0.7332988,-0.9560701,-0.8038429,-0.81841046,0.60972565,-0.71973735,-0.7426234,0.60281056,-0.7904445,-0.82847494,-0.7788216,0.55833834,-0.8737015,0.42205486,0.8698055,-0.63107014,-0.8881998,-0.8129282,-0.70048994,-0.6663232,-0.5712538,0.022698704,-0.9115985,-0.78356725,-0.5632067,0.11160011,-0.8082842,-1.0299631,-0.9089141,1.2992352,0.6788018,-0.63490546,-0.78362477,-0.81618464,-0.6855917,-0.816903,-0.6955991,-1.155775,-1.1941484253346237
